"tipo_vehiculo","anio_inscripcion_inicial","mes_inscripcion_inicial","provincia_inscripcion_inicial","letra_provincia_inscripcion_inicial","cantidad_inscripciones_iniciales","provincia_id"
"Automotores",2007,5,"Formosa","P",337,"34"
"Automotores",2007,5,"Jujuy","Y",518,"38"
"Automotores",2007,5,"La Pampa","L",559,"42"
"Automotores",2007,5,"La Rioja","F",227,"46"
"Automotores",2007,5,"Mendoza","M",1755,"50"
"Automotores",2007,5,"Misiones","N",613,"54"
"Automotores",2007,5,"Neuquén","Q",950,"58"
"Automotores",2007,5,"Río Negro","R",759,"62"
"Automotores",2007,5,"Salta","A",917,"66"
"Automotores",2007,5,"San Juan","J",410,"70"
"Automotores",2007,5,"San Luis","D",337,"74"
"Automotores",2007,5,"Santa Cruz","Z",801,"78"
"Automotores",2007,5,"Santa Fe","S",4200,"82"
"Automotores",2007,5,"Santiago del Estero","G",449,"86"
"Automotores",2007,5,"Tierra del Fuego","V",620,"94"
"Automotores",2007,5,"Tucumán","T",948,"90"
"Automotores",2007,6,"Buenos Aires","B",13435,"06"
"Automotores",2007,6,"Catamarca","K",279,"10"
"Automotores",2007,6,"Chaco","H",670,"22"
"Automotores",2007,6,"Chubut","U",974,"26"
"Automotores",2007,6,"Ciudad Autónoma de Bs.As.","C",8681,"02"
"Automotores",2007,6,"Córdoba","X",4151,"14"
"Automotores",2007,6,"Corrientes","W",735,"18"
"Automotores",2007,6,"Entre Ríos","E",985,"30"
"Automotores",2007,6,"Formosa","P",240,"34"
"Automotores",2007,6,"Jujuy","Y",452,"38"
"Automotores",2007,6,"La Pampa","L",402,"42"
"Automotores",2007,6,"La Rioja","F",200,"46"
"Automotores",2007,6,"Mendoza","M",1582,"50"
"Automotores",2007,6,"Misiones","N",527,"54"
"Automotores",2007,6,"Neuquén","Q",915,"58"
"Automotores",2007,6,"Río Negro","R",683,"62"
"Automotores",2007,6,"Salta","A",833,"66"
"Automotores",2007,6,"San Juan","J",359,"70"
"Automotores",2007,6,"San Luis","D",305,"74"
"Automotores",2007,6,"Santa Cruz","Z",668,"78"
"Automotores",2007,6,"Santa Fe","S",3958,"82"
"Automotores",2007,6,"Santiago del Estero","G",335,"86"
"Automotores",2007,6,"Tierra del Fuego","V",500,"94"
"Automotores",2007,6,"Tucumán","T",808,"90"
"Automotores",2007,7,"Buenos Aires","B",16005,"06"
"Automotores",2007,7,"Catamarca","K",319,"10"
"Automotores",2007,7,"Chaco","H",758,"22"
"Automotores",2007,7,"Chubut","U",1252,"26"
"Automotores",2007,7,"Ciudad Autónoma de Bs.As.","C",10054,"02"
"Automotores",2007,7,"Córdoba","X",4938,"14"
"Automotores",2007,7,"Corrientes","W",880,"18"
"Automotores",2007,7,"Entre Ríos","E",1162,"30"
"Automotores",2007,7,"Formosa","P",288,"34"
"Automotores",2007,7,"Jujuy","Y",487,"38"
"Automotores",2007,7,"La Pampa","L",533,"42"
"Automotores",2007,7,"La Rioja","F",188,"46"
"Automotores",2007,7,"Mendoza","M",1808,"50"
"Automotores",2007,7,"Misiones","N",692,"54"
"Automotores",2007,7,"Neuquén","Q",1206,"58"
"Automotores",2007,7,"Río Negro","R",880,"62"
"Automotores",2007,7,"Salta","A",969,"66"
"Automotores",2007,7,"San Juan","J",435,"70"
"Automotores",2007,7,"San Luis","D",318,"74"
"Automotores",2007,7,"Santa Cruz","Z",701,"78"
"Automotores",2007,7,"Santa Fe","S",4505,"82"
"Automotores",2007,7,"Santiago del Estero","G",439,"86"
"Automotores",2007,7,"Tierra del Fuego","V",651,"94"
"Automotores",2007,7,"Tucumán","T",980,"90"
"Automotores",2007,8,"Buenos Aires","B",16964,"06"
"Automotores",2007,8,"Catamarca","K",311,"10"
"Automotores",2007,8,"Chaco","H",836,"22"
"Automotores",2007,8,"Chubut","U",1190,"26"
"Automotores",2007,8,"Ciudad Autónoma de Bs.As.","C",10833,"02"
"Automotores",2007,8,"Córdoba","X",5609,"14"
"Automotores",2007,8,"Corrientes","W",877,"18"
"Automotores",2007,8,"Entre Ríos","E",1323,"30"
"Automotores",2007,8,"Formosa","P",322,"34"
"Automotores",2007,8,"Jujuy","Y",504,"38"
"Automotores",2007,8,"La Pampa","L",627,"42"
"Automotores",2007,8,"La Rioja","F",222,"46"
"Automotores",2007,8,"Mendoza","M",1946,"50"
"Automotores",2007,8,"Misiones","N",697,"54"
"Automotores",2007,8,"Neuquén","Q",1166,"58"
"Automotores",2007,8,"Río Negro","R",807,"62"
"Automotores",2007,8,"Salta","A",1008,"66"
"Automotores",2007,8,"San Juan","J",492,"70"
"Automotores",2007,8,"San Luis","D",385,"74"
"Automotores",2007,8,"Santa Cruz","Z",804,"78"
"Automotores",2007,8,"Santa Fe","S",5436,"82"
"Automotores",2007,8,"Santiago del Estero","G",548,"86"
"Automotores",2007,8,"Tierra del Fuego","V",708,"94"
"Automotores",2007,8,"Tucumán","T",1093,"90"
"Automotores",2007,9,"Buenos Aires","B",14923,"06"
"Automotores",2007,9,"Catamarca","K",368,"10"
"Automotores",2007,9,"Chaco","H",677,"22"
"Automotores",2007,9,"Chubut","U",1129,"26"
"Automotores",2007,9,"Ciudad Autónoma de Bs.As.","C",10045,"02"
"Automotores",2007,9,"Córdoba","X",5068,"14"
"Automotores",2007,9,"Corrientes","W",720,"18"
"Automotores",2007,9,"Entre Ríos","E",1137,"30"
"Automotores",2007,9,"Formosa","P",277,"34"
"Automotores",2007,9,"Jujuy","Y",512,"38"
"Automotores",2007,9,"La Pampa","L",535,"42"
"Automotores",2007,9,"La Rioja","F",207,"46"
"Automotores",2007,9,"Mendoza","M",1858,"50"
"Automotores",2007,9,"Misiones","N",668,"54"
"Automotores",2007,9,"Neuquén","Q",1109,"58"
"Automotores",2007,9,"Río Negro","R",821,"62"
"Automotores",2007,9,"Salta","A",986,"66"
"Automotores",2007,9,"San Juan","J",465,"70"
"Automotores",2007,9,"San Luis","D",312,"74"
"Automotores",2007,9,"Santa Cruz","Z",742,"78"
"Automotores",2007,9,"Santa Fe","S",4882,"82"
"Automotores",2007,9,"Santiago del Estero","G",446,"86"
"Automotores",2007,9,"Tierra del Fuego","V",732,"94"
"Automotores",2007,9,"Tucumán","T",848,"90"
"Automotores",2007,10,"Buenos Aires","B",15188,"06"
"Automotores",2007,10,"Catamarca","K",309,"10"
"Automotores",2007,10,"Chaco","H",704,"22"
"Automotores",2007,10,"Chubut","U",1105,"26"
"Automotores",2007,10,"Ciudad Autónoma de Bs.As.","C",10481,"02"
"Automotores",2007,10,"Córdoba","X",5016,"14"
"Automotores",2007,10,"Corrientes","W",774,"18"
"Automotores",2007,10,"Entre Ríos","E",1069,"30"
"Automotores",2007,10,"Formosa","P",321,"34"
"Automotores",2007,10,"Jujuy","Y",490,"38"
"Automotores",2007,10,"La Pampa","L",530,"42"
"Automotores",2007,10,"La Rioja","F",215,"46"
"Automotores",2007,10,"Mendoza","M",1772,"50"
"Automotores",2007,10,"Misiones","N",691,"54"
"Automotores",2007,10,"Neuquén","Q",1034,"58"
"Automotores",2007,10,"Río Negro","R",803,"62"
"Automotores",2007,10,"Salta","A",917,"66"
"Automotores",2007,10,"San Juan","J",462,"70"
"Automotores",2007,10,"San Luis","D",324,"74"
"Automotores",2007,10,"Santa Cruz","Z",779,"78"
"Automotores",2007,10,"Santa Fe","S",4797,"82"
"Automotores",2007,10,"Santiago del Estero","G",311,"86"
"Automotores",2007,10,"Tierra del Fuego","V",749,"94"
"Automotores",2007,10,"Tucumán","T",908,"90"
"Automotores",2007,11,"Buenos Aires","B",13212,"06"
"Automotores",2007,11,"Catamarca","K",256,"10"
"Automotores",2007,11,"Chaco","H",517,"22"
"Automotores",2007,11,"Chubut","U",1003,"26"
"Automotores",2007,11,"Ciudad Autónoma de Bs.As.","C",9916,"02"
"Automotores",2007,11,"Córdoba","X",3740,"14"
"Automotores",2007,11,"Corrientes","W",570,"18"
"Automotores",2007,11,"Entre Ríos","E",840,"30"
"Automotores",2007,11,"Formosa","P",159,"34"
"Automotores",2007,11,"Jujuy","Y",330,"38"
"Automotores",2007,11,"La Pampa","L",432,"42"
"Automotores",2007,11,"La Rioja","F",139,"46"
"Automotores",2007,11,"Mendoza","M",1325,"50"
"Automotores",2007,11,"Misiones","N",391,"54"
"Automotores",2007,11,"Neuquén","Q",941,"58"
"Automotores",2007,11,"Río Negro","R",664,"62"
"Automotores",2007,11,"Salta","A",761,"66"
"Automotores",2007,11,"San Juan","J",334,"70"
"Automotores",2007,11,"San Luis","D",311,"74"
"Automotores",2007,11,"Santa Cruz","Z",746,"78"
"Automotores",2007,11,"Santa Fe","S",3678,"82"
"Automotores",2007,11,"Santiago del Estero","G",235,"86"
"Automotores",2007,11,"Tierra del Fuego","V",672,"94"
"Automotores",2007,11,"Tucumán","T",651,"90"
"Automotores",2007,12,"Buenos Aires","B",7423,"06"
"Automotores",2007,12,"Catamarca","K",89,"10"
"Automotores",2007,12,"Chaco","H",194,"22"
"Automotores",2007,12,"Chubut","U",570,"26"
"Automotores",2007,12,"Ciudad Autónoma de Bs.As.","C",7454,"02"
"Automotores",2007,12,"Córdoba","X",1890,"14"
"Automotores",2007,12,"Corrientes","W",262,"18"
"Automotores",2007,12,"Entre Ríos","E",388,"30"
"Automotores",2007,12,"Formosa","P",68,"34"
"Automotores",2007,12,"Jujuy","Y",330,"38"
"Automotores",2007,12,"La Pampa","L",223,"42"
"Automotores",2007,12,"La Rioja","F",85,"46"
"Automotores",2007,12,"Mendoza","M",659,"50"
"Automotores",2007,12,"Misiones","N",139,"54"
"Automotores",2007,12,"Neuquén","Q",451,"58"
"Automotores",2007,12,"Río Negro","R",299,"62"
"Automotores",2007,12,"Salta","A",361,"66"
"Automotores",2007,12,"San Juan","J",184,"70"
"Automotores",2007,12,"San Luis","D",218,"74"
"Automotores",2007,12,"Santa Cruz","Z",466,"78"
"Automotores",2007,12,"Santa Fe","S",1986,"82"
"Automotores",2007,12,"Santiago del Estero","G",119,"86"
"Automotores",2007,12,"Tierra del Fuego","V",512,"94"
"Automotores",2007,12,"Tucumán","T",419,"90"
"Automotores",2008,1,"Buenos Aires","B",25151,"06"
"Automotores",2008,1,"Catamarca","K",708,"10"
"Automotores",2008,1,"Chaco","H",1743,"22"
"Automotores",2008,1,"Chubut","U",2025,"26"
"Automotores",2008,1,"Ciudad Autónoma de Bs.As.","C",13920,"02"
"Automotores",2008,1,"Córdoba","X",9953,"14"
"Automotores",2008,1,"Corrientes","W",1896,"18"
"Automotores",2008,1,"Entre Ríos","E",2369,"30"
"Automotores",2008,1,"Formosa","P",748,"34"
"Automotores",2008,1,"Jujuy","Y",1137,"38"
"Automotores",2008,1,"La Pampa","L",1172,"42"
"Automotores",2008,1,"La Rioja","F",425,"46"
"Automotores",2008,1,"Mendoza","M",3534,"50"
"Automotores",2008,1,"Misiones","N",1398,"54"
"Automotores",2008,1,"Neuquén","Q",1992,"58"
"Automotores",2008,1,"Río Negro","R",1250,"62"
"Automotores",2008,1,"Salta","A",1892,"66"
"Automotores",2008,1,"San Juan","J",986,"70"
"Automotores",2008,1,"San Luis","D",651,"74"
"Automotores",2008,1,"Santa Cruz","Z",1306,"78"
"Automotores",2008,1,"Santa Fe","S",8184,"82"
"Automotores",2008,1,"Santiago del Estero","G",1050,"86"
"Automotores",2008,1,"Tierra del Fuego","V",834,"94"
"Automotores",2008,1,"Tucumán","T",1890,"90"
"Automotores",2008,2,"Buenos Aires","B",14282,"06"
"Automotores",2008,2,"Catamarca","K",292,"10"
"Automotores",2008,2,"Chaco","H",968,"22"
"Automotores",2008,2,"Chubut","U",1183,"26"
"Automotores",2008,2,"Ciudad Autónoma de Bs.As.","C",8455,"02"
"Automotores",2008,2,"Córdoba","X",5092,"14"
"Automotores",2008,2,"Corrientes","W",955,"18"
"Automotores",2008,2,"Entre Ríos","E",1156,"30"
"Automotores",2008,2,"Formosa","P",329,"34"
"Automotores",2008,2,"Jujuy","Y",542,"38"
"Automotores",2008,2,"La Pampa","L",571,"42"
"Automotores",2008,2,"La Rioja","F",218,"46"
"Automotores",2008,2,"Mendoza","M",1643,"50"
"Automotores",2008,2,"Misiones","N",561,"54"
"Automotores",2008,2,"Neuquén","Q",1179,"58"
"Automotores",2008,2,"Río Negro","R",686,"62"
"Automotores",2008,2,"Salta","A",876,"66"
"Automotores",2008,2,"San Juan","J",403,"70"
"Automotores",2008,2,"San Luis","D",330,"74"
"Automotores",2008,2,"Santa Cruz","Z",853,"78"
"Automotores",2008,2,"Santa Fe","S",4381,"82"
"Automotores",2008,2,"Santiago del Estero","G",440,"86"
"Automotores",2008,2,"Tierra del Fuego","V",541,"94"
"Automotores",2008,2,"Tucumán","T",875,"90"
"Automotores",2008,3,"Buenos Aires","B",13814,"06"
"Automotores",2008,3,"Catamarca","K",331,"10"
"Automotores",2008,3,"Chaco","H",766,"22"
"Automotores",2008,3,"Chubut","U",1180,"26"
"Automotores",2008,3,"Ciudad Autónoma de Bs.As.","C",8336,"02"
"Automotores",2008,3,"Córdoba","X",4611,"14"
"Automotores",2008,3,"Corrientes","W",767,"18"
"Automotores",2008,3,"Entre Ríos","E",1119,"30"
"Automotores",2008,3,"Formosa","P",280,"34"
"Automotores",2008,3,"Jujuy","Y",452,"38"
"Automotores",2008,3,"La Pampa","L",536,"42"
"Automotores",2008,3,"La Rioja","F",185,"46"
"Automotores",2008,3,"Mendoza","M",1547,"50"
"Automotores",2008,3,"Misiones","N",500,"54"
"Automotores",2008,3,"Neuquén","Q",1077,"58"
"Automotores",2008,3,"Río Negro","R",647,"62"
"Automotores",2008,3,"Salta","A",922,"66"
"Automotores",2008,3,"San Juan","J",470,"70"
"Automotores",2008,3,"San Luis","D",284,"74"
"Automotores",2008,3,"Santa Cruz","Z",756,"78"
"Automotores",2008,3,"Santa Fe","S",4184,"82"
"Automotores",2008,3,"Santiago del Estero","G",432,"86"
"Automotores",2008,3,"Tierra del Fuego","V",480,"94"
"Automotores",2008,3,"Tucumán","T",883,"90"
"Automotores",2008,4,"Buenos Aires","B",17905,"06"
"Automotores",2008,4,"Catamarca","K",374,"10"
"Automotores",2008,4,"Chaco","H",956,"22"
"Automotores",2008,4,"Chubut","U",1300,"26"
"Automotores",2008,4,"Ciudad Autónoma de Bs.As.","C",11121,"02"
"Automotores",2008,4,"Córdoba","X",5764,"14"
"Automotores",2008,4,"Corrientes","W",1067,"18"
"Automotores",2008,4,"Entre Ríos","E",1318,"30"
"Automotores",2008,4,"Formosa","P",406,"34"
"Automotores",2008,4,"Jujuy","Y",639,"38"
"Automotores",2008,4,"La Pampa","L",572,"42"
"Automotores",2008,4,"La Rioja","F",228,"46"
"Automotores",2008,4,"Mendoza","M",1944,"50"
"Automotores",2008,4,"Misiones","N",637,"54"
"Automotores",2008,4,"Neuquén","Q",1235,"58"
"Automotores",2008,4,"Río Negro","R",752,"62"
"Automotores",2008,4,"Salta","A",1267,"66"
"Automotores",2008,4,"San Juan","J",543,"70"
"Automotores",2008,4,"San Luis","D",419,"74"
"Automotores",2008,4,"Santa Cruz","Z",870,"78"
"Automotores",2008,4,"Santa Fe","S",5226,"82"
"Automotores",2008,4,"Santiago del Estero","G",435,"86"
"Automotores",2008,4,"Tierra del Fuego","V",649,"94"
"Automotores",2008,4,"Tucumán","T",1105,"90"
"Automotores",2008,5,"Buenos Aires","B",18171,"06"
"Automotores",2008,5,"Catamarca","K",340,"10"
"Automotores",2008,5,"Chaco","H",1014,"22"
"Automotores",2008,5,"Chubut","U",1438,"26"
"Automotores",2008,5,"Ciudad Autónoma de Bs.As.","C",11078,"02"
"Automotores",2008,5,"Córdoba","X",5960,"14"
"Automotores",2008,5,"Corrientes","W",979,"18"
"Automotores",2008,5,"Entre Ríos","E",1370,"30"
"Automotores",2008,5,"Formosa","P",350,"34"
"Automotores",2008,5,"Jujuy","Y",583,"38"
"Automotores",2008,5,"La Pampa","L",688,"42"
"Automotores",2008,5,"La Rioja","F",246,"46"
"Automotores",2008,5,"Mendoza","M",2134,"50"
"Automotores",2008,5,"Misiones","N",648,"54"
"Automotores",2008,5,"Neuquén","Q",1402,"58"
"Automotores",2008,5,"Río Negro","R",844,"62"
"Automotores",2008,5,"Salta","A",1131,"66"
"Automotores",2008,5,"San Juan","J",547,"70"
"Automotores",2008,5,"San Luis","D",387,"74"
"Automotores",2008,5,"Santa Cruz","Z",861,"78"
"Automotores",2008,5,"Santa Fe","S",5227,"82"
"Automotores",2008,5,"Santiago del Estero","G",510,"86"
"Automotores",2008,5,"Tierra del Fuego","V",605,"94"
"Automotores",2008,5,"Tucumán","T",1151,"90"
"Automotores",2008,6,"Buenos Aires","B",15639,"06"
"Automotores",2008,6,"Catamarca","K",321,"10"
"Automotores",2008,6,"Chaco","H",861,"22"
"Automotores",2008,6,"Chubut","U",1165,"26"
"Automotores",2008,6,"Ciudad Autónoma de Bs.As.","C",9702,"02"
"Automotores",2008,6,"Córdoba","X",5078,"14"
"Automotores",2008,6,"Corrientes","W",887,"18"
"Automotores",2008,6,"Entre Ríos","E",1176,"30"
"Automotores",2008,6,"Formosa","P",300,"34"
"Automotores",2008,6,"Jujuy","Y",537,"38"
"Automotores",2008,6,"La Pampa","L",557,"42"
"Automotores",2008,6,"La Rioja","F",198,"46"
"Automotores",2008,6,"Mendoza","M",1861,"50"
"Automotores",2008,6,"Misiones","N",590,"54"
"Automotores",2008,6,"Neuquén","Q",1231,"58"
"Automotores",2008,6,"Río Negro","R",732,"62"
"Automotores",2008,6,"Salta","A",955,"66"
"Automotores",2008,6,"San Juan","J",436,"70"
"Automotores",2008,6,"San Luis","D",365,"74"
"Automotores",2008,6,"Santa Cruz","Z",845,"78"
"Automotores",2008,6,"Santa Fe","S",4256,"82"
"Automotores",2008,6,"Santiago del Estero","G",393,"86"
"Automotores",2008,6,"Tierra del Fuego","V",568,"94"
"Automotores",2008,6,"Tucumán","T",923,"90"
"Automotores",2008,7,"Buenos Aires","B",18392,"06"
"Automotores",2008,7,"Catamarca","K",386,"10"
"Automotores",2008,7,"Chaco","H",1181,"22"
"Automotores",2008,7,"Chubut","U",1413,"26"
"Automotores",2008,7,"Ciudad Autónoma de Bs.As.","C",10990,"02"
"Automotores",2008,7,"Córdoba","X",6158,"14"
"Automotores",2008,7,"Corrientes","W",1069,"18"
"Automotores",2008,7,"Entre Ríos","E",1451,"30"
"Automotores",2008,7,"Formosa","P",424,"34"
"Automotores",2008,7,"Jujuy","Y",594,"38"
"Automotores",2008,7,"La Pampa","L",608,"42"
"Automotores",2008,7,"La Rioja","F",278,"46"
"Automotores",2008,7,"Mendoza","M",2260,"50"
"Automotores",2008,7,"Misiones","N",659,"54"
"Automotores",2008,7,"Neuquén","Q",1425,"58"
"Automotores",2008,7,"Río Negro","R",838,"62"
"Automotores",2008,7,"Salta","A",1086,"66"
"Automotores",2008,7,"San Juan","J",594,"70"
"Automotores",2008,7,"San Luis","D",425,"74"
"Automotores",2008,7,"Santa Cruz","Z",969,"78"
"Automotores",2008,7,"Santa Fe","S",5235,"82"
"Automotores",2008,7,"Santiago del Estero","G",410,"86"
"Automotores",2008,7,"Tierra del Fuego","V",660,"94"
"Automotores",2008,7,"Tucumán","T",1264,"90"
"Automotores",2008,8,"Buenos Aires","B",15828,"06"
"Automotores",2008,8,"Catamarca","K",350,"10"
"Automotores",2008,8,"Chaco","H",1051,"22"
"Automotores",2008,8,"Chubut","U",1389,"26"
"Automotores",2008,8,"Ciudad Autónoma de Bs.As.","C",9682,"02"
"Automotores",2008,8,"Córdoba","X",5299,"14"
"Automotores",2008,8,"Corrientes","W",951,"18"
"Automotores",2008,8,"Entre Ríos","E",1330,"30"
"Automotores",2008,8,"Formosa","P",328,"34"
"Automotores",2008,8,"Jujuy","Y",474,"38"
"Automotores",2008,8,"La Pampa","L",618,"42"
"Automotores",2008,8,"La Rioja","F",208,"46"
"Automotores",2008,8,"Mendoza","M",1916,"50"
"Automotores",2008,8,"Misiones","N",557,"54"
"Automotores",2008,8,"Neuquén","Q",1166,"58"
"Automotores",2008,8,"Río Negro","R",781,"62"
"Automotores",2008,8,"Salta","A",943,"66"
"Automotores",2008,8,"San Juan","J",508,"70"
"Automotores",2008,8,"San Luis","D",357,"74"
"Automotores",2008,8,"Santa Cruz","Z",914,"78"
"Automotores",2008,8,"Santa Fe","S",5022,"82"
"Automotores",2008,8,"Santiago del Estero","G",456,"86"
"Automotores",2008,8,"Tierra del Fuego","V",586,"94"
"Automotores",2008,8,"Tucumán","T",993,"90"
"Automotores",2008,9,"Buenos Aires","B",17633,"06"
"Automotores",2008,9,"Catamarca","K",374,"10"
"Automotores",2008,9,"Chaco","H",1062,"22"
"Automotores",2008,9,"Chubut","U",1301,"26"
"Automotores",2008,9,"Ciudad Autónoma de Bs.As.","C",10908,"02"
"Automotores",2008,9,"Córdoba","X",5900,"14"
"Automotores",2008,9,"Corrientes","W",864,"18"
"Automotores",2008,9,"Entre Ríos","E",1335,"30"
"Automotores",2008,9,"Formosa","P",350,"34"
"Automotores",2008,9,"Jujuy","Y",584,"38"
"Automotores",2008,9,"La Pampa","L",684,"42"
"Automotores",2008,9,"La Rioja","F",270,"46"
"Automotores",2008,9,"Mendoza","M",2027,"50"
"Automotores",2008,9,"Misiones","N",633,"54"
"Automotores",2008,9,"Neuquén","Q",1344,"58"
"Automotores",2008,9,"Río Negro","R",793,"62"
"Automotores",2008,9,"Salta","A",1043,"66"
"Automotores",2008,9,"San Juan","J",519,"70"
"Automotores",2008,9,"San Luis","D",354,"74"
"Automotores",2008,9,"Santa Cruz","Z",975,"78"
"Automotores",2008,9,"Santa Fe","S",5187,"82"
"Automotores",2008,9,"Santiago del Estero","G",375,"86"
"Automotores",2008,9,"Tierra del Fuego","V",648,"94"
"Automotores",2008,9,"Tucumán","T",1185,"90"
"Automotores",2008,10,"Buenos Aires","B",16116,"06"
"Automotores",2008,10,"Catamarca","K",307,"10"
"Automotores",2008,10,"Chaco","H",1073,"22"
"Automotores",2008,10,"Chubut","U",1245,"26"
"Automotores",2008,10,"Ciudad Autónoma de Bs.As.","C",9812,"02"
"Automotores",2008,10,"Córdoba","X",5409,"14"
"Automotores",2008,10,"Corrientes","W",793,"18"
"Automotores",2008,10,"Entre Ríos","E",1249,"30"
"Automotores",2008,10,"Formosa","P",293,"34"
"Automotores",2008,10,"Jujuy","Y",410,"38"
"Automotores",2008,10,"La Pampa","L",608,"42"
"Automotores",2008,10,"La Rioja","F",200,"46"
"Automotores",2008,10,"Mendoza","M",1842,"50"
"Automotores",2008,10,"Misiones","N",469,"54"
"Automotores",2008,10,"Neuquén","Q",1203,"58"
"Automotores",2008,10,"Río Negro","R",758,"62"
"Automotores",2008,10,"Salta","A",991,"66"
"Automotores",2008,10,"San Juan","J",475,"70"
"Automotores",2008,10,"San Luis","D",384,"74"
"Automotores",2008,10,"Santa Cruz","Z",843,"78"
"Automotores",2008,10,"Santa Fe","S",4561,"82"
"Automotores",2008,10,"Santiago del Estero","G",380,"86"
"Automotores",2008,10,"Tierra del Fuego","V",756,"94"
